submissiondate	today	tabletid	duration	a_area	respondent_id	a_village	a_agree	durationintro	a_consent	a_comment	durationconsent	b_educ	b_male	b_residents	b_children	d_maincooking	d_mainlighting	cz1	d_anycharcoal	d_anykerosene	d_anyfirewood	d_anylpg	d_anycandles	d_anysolar	d_anyelec	d_anyphone	d_anyfree	cz2	d_charcoalbuy	d_charcoaluse	d_charcoalfree	d_kerosenebuy	d_kerosenefree	d_firewoodbuy	d_firewoodfree	d_lpgbuy	d_lpgfree	d_candlesbuy	d_candlesfree	d_solarbuy	d_elecbuy	d_phonebuy	c_charcoalfreq	c_charcoalseller	c_charcoalseller_2	c_charcoalseller_3	c_charcoalseller_4	c_charcoalseller_5	c_charcoalseller_6	c_charcoalseller_7	c_charcoalseller_12	c_charcoalseller_8	c_charcoalseller_9	c_charcoalseller_11	c_charcoalseller_13	c_charcoalseller_97	c_charcoalseller_96	c_charcoalseller_other	c_charcoalbought	c_charcoalbought_2	c_charcoalbought_3	c_charcoalbought_4	c_charcoalbought_5	c_charcoalbought_6	c_charcoalbought_7	c_charcoalbought_12	c_charcoalbought_8	c_charcoalbought_9	c_charcoalbought_11	c_charcoalbought_13	c_charcoalbought_97	c_charcoalbought_96	c_charcoalkes	c_charcoalunits	c_charcoalow	c_charcoalhigh	c_buymore	c_buymore_1	c_buymore_2	c_buymore_3	c_buymore_4	c_buymore_5	c_buymore_6	c_buymore_7	c_buymore_8	c_buymore_97	c_buymore_96	c_buymoreother	c_cookstoveprice	c_cookstoveyear	c_cookstovemonth	c_newcookstovewhen	c_newcookstovebuy	c_comment	b_rent	b_occupationself	b_occupationself_96	b_occupationself_1	b_occupationself_7	b_occupationself_33	b_occupationself_81	b_occupationself_82	b_occupationself_83	b_occupationself_84	b_occupationself_8	b_occupationself_9	b_occupationself_10	b_occupationself_32	b_occupationself_11	b_occupationself_12	b_occupationself_13	b_occupationself_14	b_occupationself_15	b_occupationself_16	b_occupationself_17	b_occupationself_18	b_occupationself_19	b_occupationself_199	b_occupationself_20	b_occupationself_21	b_occupationself_22	b_occupationself_23	b_occupationself_71	b_occupationself_72	b_occupationself_73	b_occupationself_74	b_occupationself_75	b_occupationself_79	b_occupationself_24	b_occupationself_25	b_occupationself_26	b_occupationself_27	b_occupationself_28	b_occupationself_29	b_occupationself_30	b_occupationself_31	b_occupationself_2	b_occupationself_3	b_occupationself_4	b_occupationself_5	b_occupationself_6	b_occupationself_61	b_occupationself_99	b_occupationself_50	b_occupationself_97	b_incomeself	b_occupationothers	b_occupationothers_96	b_occupationothers_1	b_occupationothers_7	b_occupationothers_33	b_occupationothers_81	b_occupationothers_82	b_occupationothers_83	b_occupationothers_84	b_occupationothers_8	b_occupationothers_9	b_occupationothers_10	b_occupationothers_32	b_occupationothers_11	b_occupationothers_12	b_occupationothers_13	b_occupationothers_14	b_occupationothers_15	b_occupationothers_16	b_occupationothers_17	b_occupationothers_18	b_occupationothers_19	b_occupationothers_199	b_occupationothers_20	b_occupationothers_21	b_occupationothers_22	b_occupationothers_23	b_occupationothers_71	b_occupationothers_72	b_occupationothers_73	b_occupationothers_74	b_occupationothers_75	b_occupationothers_79	b_occupationothers_24	b_occupationothers_25	b_occupationothers_26	b_occupationothers_27	b_occupationothers_28	b_occupationothers_29	b_occupationothers_30	b_occupationothers_31	b_occupationothers_2	b_occupationothers_3	b_occupationothers_4	b_occupationothers_5	b_occupationothers_6	b_occupationothers_61	b_occupationothers_99	b_occupationothers_50	b_occupationothers_97	b_incomeothers	b_bigpurchase	b_bigpurchase_0	b_bigpurchase_1	b_bigpurchase_11	b_bigpurchase_2	b_bigpurchase_31	b_bigpurchase_32	b_bigpurchase_33	b_bigpurchase_4	b_bigpurchase_5	b_bigpurchase_6	b_bigpurchase_7	b_bigpurchase_8	b_bigpurchase_96	b_bigpurchase_97	g1a	g1a2	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g1d	g1d_1	g1d_2	g1d_3	g1d_4	g1d_5	g1d_6	g1d_96	g1e	g1e_1	g1e_2	g1e_3	g1e_4	g1e_5	g1e_6	g1e_96	g1f	g1g1	g1g	g1h	g1i	g2d	g2d_1	g2d_2	g2d_3	g2d_4	g2d_5	g2d_6	g2d_7	g2d_8	g2d_9	g2d_10	g2d_97	g2g	g2g_1	g2g_2	g2g_3	g2g_4	g2g_97	g2h	g2h_1	g2h_2	g2h_3	g2h_4	g2h_5	g2h_6	g2h_7	g2h_8	g2h_9	g2h_10	g2h_97	g2i	g2i_1	g2i_2	g2i_3	g2i_4	g2i_5	g2i_6	g2i_7	g2i_8	g2i_9	g2i_10	g2i_97	g2a	g2b	g2b2	g2c	g2e	g2f	d_attributes_easy	d_attributes_taste	d_attributes_smoke	d_attributes_cheap	d_attributes_save	d_attributes_looks	durationsurvey	math1	math2	math3	math4	math5	math6	math7	math8	comment_math	durationmath	d_awareness	d_awareness_0	d_awareness_20	d_awareness_21	d_awareness_22	d_awareness_3	d_awareness_4	d_awareness_5	d_awareness_6	d_awareness_7	d_awareness_8	d_awareness_9	d_awareness_10	d_awareness_97	d_bestthings	d_bestthings_1	d_bestthings_2	d_bestthings_3	d_bestthings_4	d_bestthings_5	d_bestthings_6	d_bestthings_7	d_bestthings_97	d_bestthings_99	d_otherthings	d_taste	d_tastetext	d_jikokoalast	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa	f_health_work	d_beanmax	d_beanmin	d_beans1a	d_beans2a	d_beans3a	d_beans4a	d_beans5a	d_beans6a	d_beans7a	d_beans8a	d_beans9a	d_beans10a	d_beans11a	d_beans12a	d_beans13a	d_beans14a	d_beans15a	d_beans16a	d_beans17a	d_beans18a	d_beans19a	d_beans20a	d_beans1	d_beans2	d_beans3	d_beans4	d_beans5	d_beans6	d_beans7	d_beans8	d_beans9	d_beans10	d_beans11	d_beans12	d_beans13	d_beans14	d_beans15	d_beans16	d_beans17	d_beans18	d_beans19	d_beans20	d_beanstotal	beans_no20	durationbeliefs	prac_decisions1	prac_decisions2	prac_decisions3	decisions1	decisions2	decisions3	decisions4	decisions5	durationeffort	g_invest	g_outcome	fixed	win	totallose	totalwin	comment_risk	durationrisk	numbersame	durationtotal	instanceid	formdef_version	key
"May 6, 2019 10:21:17 AM"	"May 6, 2019"	"8.65566E+14"	2815	"Mathare"	"82dfe01"	"Area2"	1	11	1	""	72	3	1	1	0	3	5	""	1	1	0	0	1	0	0	1	0	""	630	630		175						40				30	2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	90	1	70	90	"2 3"	0	1	1	0	0	0	0	0	0	0	""	650	2014	98	4	1	""	5000	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"2"	0	1	0	0	1	"5"	0	0	0	0	1	0	0	"96"	0	0	0	0	0	0	1	2	5000	4	2	2	"3"	0	0	1	0	0	0	0	0	0	0	0	""						"1 3"	1	0	1	0	0	0	0	0	0	0	0	"3"	0	0	1	0	0	0	0	0	0	0	0	50	500	2500	0			3	2	2	0	5	0	1513	105	208	1011.75	-999	-999	-999	-999	-999	""	1660	"4"	0	0	0	0	0	1	0	0	0	0	0	0	0	"1 2 4 6"	1	1	0	1	0	1	0	0	0	""	3	""	520	0	0	0				3	3	2	2	35	12775	0	0	0	0	10	2	2	2	2	2	0	0										0	0	0	10	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	20		2030				1	1	1	1	1	2356	400	0	0	1200	100	1300	""	2614	1	2813	"uuid:a0e5693f-79c7-429b-8580-b425834a2728"	1904300329	"uuid:a0e5693f-79c7-429b-8580-b425834a2728"
"May 6, 2019 11:29:28 AM"	"May 6, 2019"	"8.65566E+14"	3727	"Mathare"	"9af266f"	"Area2"	1	12	1	""	280	3	0	10	8	3	1	""	1	0	0	0	0	0	1	0	0	""	980	980											100		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	70	"1 2 3 4 6 7 8"	1	1	1	1	0	1	1	1	0	0	""	300	2019	3	6	2	""	7000	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	"199"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"5 6"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	"2 3"	0	1	1	0	0	"5"	0	0	0	0	1	0	0	"3"	0	0	1	0	0	0	0	2	0	4	4	2	"1"	1	0	0	0	0	0	0	0	0	0	0	""						"1 6"	1	0	0	0	0	1	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	27	100	3300				3	2	2	0	3	2	1036	105	208	-999	-999	-999	-999	-999	-999	""	1066	"20 3 4"	0	1	0	0	1	1	0	0	0	0	0	0	0	"1 3 4 5"	1	0	1	1	1	0	0	0	0	""	4	""	52	0	0	0	0	0	0	4	4	1	1	70	25550	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20		1417				2	19	7	10	21	2827	200	0	200	600	300	900	""	3242	1	3726	"uuid:d7088511-6a93-4bef-a062-0e88aa0130c7"	1904300329	"uuid:d7088511-6a93-4bef-a062-0e88aa0130c7"
"May 6, 2019 11:41:18 AM"	"May 6, 2019"	"3.5757E+14"	1002	"Mathare"	"9c22f08"	"Otada"	1	82	1	""	142	37	0	8	6	3	1	""	1	1	0	0	0	0	1	0	0	""	400	400		350									200		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	70	100	"2 4"	0	1	0	1	0	0	0	0	0	0	""	250	2019	2	104	1	""	3200	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"32 6"	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	"3"	0	0	1	0	0	"3 6"	0	0	1	0	0	1	0	"3"	0	0	1	0	0	0	0	2	5000	2	2	2	"1 6"	1	0	0	0	0	1	0	0	0	0	0	""						"1 6"	1	0	0	0	0	1	0	0	0	0	0	"1 6"	1	0	0	0	0	1	0	0	0	0	0	0	3500	1000			30000	2	4	2	0	4	0	734	105	208	500	1550	0	0	8500	0	""	773	"4 9"	0	0	0	0	0	1	0	0	0	0	1	0	0	"1 5"	1	0	0	0	1	0	0	0	0	""	5	""	104	0	0	0	1	0	3	2	4	4	1	200	10000	0	3	3	2	2	3	3	2	2													3	3	2	2	3	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	20		872	14	14	14	14	14	14	14	14	948	0	0	400	0	500	500	""	958	1	1000	"uuid:94ff6972-557f-4e27-86ff-d479a31bd9f1"	1904300329	"uuid:94ff6972-557f-4e27-86ff-d479a31bd9f1"
"May 6, 2019 12:49:58 PM"	"May 6, 2019"	"3.5757E+14"	1893	"Mathare"	"b44bf43"	"Otada"	1	24	1	""	152	44	0	7	6	3	1	""	1	0	0	0	1	0	1	0	0	""	350	350								50			250		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	90	"4 5"	0	0	0	1	1	0	0	0	0	0	""	250	2017	1	156	1	""	5000	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	"1"	1	0	0	0	0	"6"	0	0	0	0	0	1	0	"96"	0	0	0	0	0	0	1	2	15000	2	2	2	"1 6"	1	0	0	0	0	1	0	0	0	0	0	""						"1 6"	1	0	0	0	0	1	0	0	0	0	0	"1 6"	1	0	0	0	0	1	0	0	0	0	0	600	700	800				0	0	0	0	12	0	628	105	208	1235	9990	9990	1110	950	900	""	864	"3 9"	0	0	0	0	1	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	""	156	0	0	0	0	0	0	4	4	4	2	1000	12000	0	7	2	1	2	2	2	1	1	1	1											7	2	1	2	2	2	1	1	1	1	0	0	0	0	0	0	0	0	0	0	20		1387	21	21	21	21	21	21	21	21	1726	50	1	350	150	450	600	""	1806	1	1882	"uuid:da96245d-5da9-4f6a-8f23-a2bcb6d0b2aa"	1904300329	"uuid:da96245d-5da9-4f6a-8f23-a2bcb6d0b2aa"
"May 6, 2019 12:52:24 PM"	"May 6, 2019"	"8.65566E+14"	3930	"Mathare"	"704291e"	"Area2"	1	14	1	""	347	3	0	3	2	3	1	""	1	1	0	0	0	0	1	0	0	""	490	490		100									75		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	70	"1 2 5 7"	1	1	0	0	1	0	1	0	0	0	""	300	2018	11	12	2	""	3500	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	"1"	1	0	0	0	1	"1 6"	1	0	0	0	0	1	0	"1"	1	0	0	0	0	0	0	2	9000	5	2	1	"6"	0	0	0	0	0	1	0	0	0	0	0	""						"1"	1	0	0	0	0	0	0	0	0	0	0	"9"	0	0	0	0	0	0	0	0	1	0	0	700	2500	10000	0	13000		2	3	2	0	5	0	1280	105	208	1011.75	1468	1427.143	380	935	963	""	1883	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	""	156	0	0	0	0	0	0	1	1	1	1	20	730	0	20																				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		2131				5	1	21	1	1	3240	0	0	400	0	500	500	""	3615	1	3929	"uuid:f1c0e990-4b8d-457f-ac35-67d0010478d5"	1904300329	"uuid:f1c0e990-4b8d-457f-ac35-67d0010478d5"
"May 6, 2019 1:39:32 PM"	"May 6, 2019"	"3.56213E+14"	2322	"Mathare"	"66ac1c1"	"Area1"	1	15	1	""	295	6	0	6	3	3	1	""	1	1	0	1	0	0	1	1	0	""	320	320		180				225					400	60	3	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	1	60	80	"2 4 8"	0	1	0	1	0	0	0	1	0	0	""	400	2018	9	52	1	""	3500	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"96"	0	0	0	1	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	-999	5	2	1	""												"2"	0	1	0	0	0	"1 6"	1	0	0	0	0	1	0	0	0	0	0	"1 6"	1	0	0	0	0	1	0	0	0	0	0	0						3	3	3	0	3	0	1228	105	208	123.5	9058.8	890	950	85	27.41	""	1277	"3 4"	0	0	0	0	1	1	0	0	0	0	0	0	0	"1 4"	1	0	0	1	0	0	0	0	0	""	5	"Heat is evenly distributed"	156	0	0	0	0	1	0	1	1	1	1	0	8320	0	0	0	0	0	0	0	20														0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	20		1559	1	21	1	1	21	21	21	1	1885	100	0	300	300	400	700	""	2154	1	2312	"uuid:bb0730ce-f56a-427b-b770-1b0bbc5f1abe"	1904300329	"uuid:bb0730ce-f56a-427b-b770-1b0bbc5f1abe"
"May 6, 2019 1:39:33 PM"	"May 6, 2019"	"3.56213E+14"	2075	"Mathare"	"724ef74"	"Area1"	1	16	1	""	372	42	0	5	4	3	1	""	1	0	0	0	1	0	1	1	0	""	700	700								20			75	70	2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	90	100	"2 4 8"	0	1	0	1	0	0	0	1	0	0	""	400	2015	6	12	2	""	2000	7	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"32"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	"1"	1	0	0	0	0	"3"	0	0	1	0	0	0	0	"3"	0	0	1	0	0	0	0	3	20000	5	5	4	"6"	0	0	0	0	0	1	0	0	0	0	0	""						""												"6 9"	0	0	0	0	0	1	0	0	1	0	0	0	2800	12000			2000	2	2	1	1	6	0	1165	105	208	62700	2888	13650	820	85	950	""	1325	"6"	0	0	0	0	0	0	0	1	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	""	156	0	0	0	0	0	0	1	1	1	1	0	10400	0	0	0	0	3	2	5	5	2	3												0	0	0	3	2	5	5	2	3	0	0	0	0	0	0	0	0	0	0	0	20		1816	12	7	10	6	4	8	12	4	1967	200	0	200	600	300	900	""	1980	1	2073	"uuid:db84458f-d3fb-4474-9e8d-6ae0b993a6b7"	1904300329	"uuid:db84458f-d3fb-4474-9e8d-6ae0b993a6b7"
"May 6, 2019 1:39:35 PM"	"May 6, 2019"	"3.56213E+14"	2738	"Mathare"	"ea895fe"	"Area1"	1	13	1	""	283	10	0	5	3	3	1	""	1	0	0	1	1	0	1	1	0	""	675	675						150		20			75	10	9	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	2700	4	1500	2700	"4 5 6 8"	0	0	0	1	1	1	0	1	0	0	""	200	2015	4	128	1	""	4500	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"14"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-888	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"3"	0	0	1	0	0	"96"	0	0	0	0	0	0	1	"1"	1	0	0	0	0	0	0	2	87	5	2	1	""												"2"	0	1	0	0	0	"8"	0	0	0	0	0	0	0	1	0	0	0	"6"	0	0	0	0	0	1	0	0	0	0	0	0	800	24000				3	0	3	3	3	0	1373	105	208	1011.75	2091	546	380	935	857.5	""	1470	"3 9"	0	0	0	0	1	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	3	""	52	0	0	0	0	0	0	2	2	1	1	0	16200	0	0	0	0	0	0	0	0	0	0	0	0	20	0								0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	20		1868	12	10	14	16	18	18	3	15	2414	200	0	200	600	300	900	""	2576	1	2734	"uuid:a2d92011-f40f-4a9a-84c9-25cc79d08ce5"	1904300329	"uuid:a2d92011-f40f-4a9a-84c9-25cc79d08ce5"
"May 6, 2019 1:54:17 PM"	"May 6, 2019"	"3.544E+14"	3580	"Mathare"	"5dc2483"	"Otada"	1	23	1	""	292	44	0	3	1	3	1	"Uses Kerosene sometimes"	1	1	0	0	1	0	1	0	0	""	700	700		280						40			100		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	2	100	120	"6"	0	0	0	0	0	1	0	0	0	0	""	350	2016	11	28	1	"She has had one jiko since 2016"	3500	96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	"6 8"	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	98	"1"	1	0	0	0	1	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	3	-999	5	4	2	""												"97"	0	0	0	0	1	""												"1"	1	0	0	0	0	0	0	0	0	0	0	0	1000	12000	0			3	0	0	0	4	5	1321	105	208	1007	1784	-999	-999	85	-999	""	1895	"3"	0	0	0	0	1	0	0	0	0	0	0	0	0	"4 99"	0	0	0	1	0	0	0	0	1	"Uses less charcoal in comparison to traditional jikos"	4	""	52	1	1	0	1	1	0	4	3	3	4	0	18250	0	0	0	0	0	0	0	0	0	2	2	3	4	3	3	3						0	0	0	0	0	0	0	0	2	2	3	4	3	3	3	0	0	0	0	0	20		2376	21	14	13	21	20	17	21	18	2811	50	0	350	150	450	600	""	2949	1	3479	"uuid:b82f8e26-c136-443e-8e72-3dd65fefcd9e"	1904300329	"uuid:b82f8e26-c136-443e-8e72-3dd65fefcd9e"
"May 6, 2019 1:54:19 PM"	"May 6, 2019"	"3.544E+14"	3348	"Mathare"	"9cc99c5"	"Otada"	1	20	1	""	172	42	0	5	2	3	1	"Occasionally uses Kerosene"	1	1	0	0	1	0	1	1	0	""	560	560		280						30			100	20	2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	1	80	100	"5 6"	0	0	0	0	1	1	0	0	0	0	""	300	2018	12	32	1	""	3300	12	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	"1"	1	0	0	0	0	"1"	1	0	0	0	0	0	0	"96"	0	0	0	0	0	0	1	2	300	5	5	4	"10"	0	0	0	0	0	0	0	0	0	1	0	""						"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	157	1200	8700		250		4	0	0	4	4	0	1485	-999	-999	-999	-999	-999	-999	-999	-999	""	1524	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"99"	0	0	0	0	0	0	0	0	1	"Uses less charcoal"	3	""	52	0	0	0	0	0	0	1	1	1	1	0	10000	0	0	0	0	5	3	3	4	5													0	0	0	5	3	3	4	5	0	0	0	0	0	0	0	0	0	0	0	0	20		2314	15	15	14	17	18	18	15	13	2445	0	0	400	0	500	500	""	2491	1	2797	"uuid:7054fb20-6d35-46f4-a7c9-00f456f1243f"	1904300329	"uuid:7054fb20-6d35-46f4-a7c9-00f456f1243f"
