submissiondate	today	tabletid	duration	a_area	respondent_id	a_village	a_agree	durationintro	a_consent	a_comment	durationconsent	b_educ	b_male	b_residents	b_children	d_maincooking	d_mainlighting	cz1	d_anycharcoal	d_anykerosene	d_anyfirewood	d_anylpg	d_anycandles	d_anysolar	d_anyelec	d_anyphone	d_anyfree	cz2	d_charcoalbuy	d_charcoaluse	d_charcoalfree	d_kerosenebuy	d_kerosenefree	d_firewoodbuy	d_firewoodfree	d_lpgbuy	d_lpgfree	d_candlesbuy	d_candlesfree	d_solarbuy	d_elecbuy	d_phonebuy	c_charcoalfreq	c_charcoalseller	c_charcoalseller_2	c_charcoalseller_3	c_charcoalseller_4	c_charcoalseller_5	c_charcoalseller_6	c_charcoalseller_7	c_charcoalseller_12	c_charcoalseller_8	c_charcoalseller_9	c_charcoalseller_11	c_charcoalseller_13	c_charcoalseller_97	c_charcoalseller_96	c_charcoalseller_other	c_charcoalbought	c_charcoalbought_2	c_charcoalbought_3	c_charcoalbought_4	c_charcoalbought_5	c_charcoalbought_6	c_charcoalbought_7	c_charcoalbought_12	c_charcoalbought_8	c_charcoalbought_9	c_charcoalbought_11	c_charcoalbought_13	c_charcoalbought_97	c_charcoalbought_96	c_charcoalkes	c_charcoalunits	c_charcoalow	c_charcoalhigh	c_buymore	c_buymore_1	c_buymore_2	c_buymore_3	c_buymore_4	c_buymore_5	c_buymore_6	c_buymore_7	c_buymore_8	c_buymore_97	c_buymore_96	c_buymoreother	c_cookstoveprice	c_cookstoveyear	c_cookstovemonth	c_newcookstovewhen	c_newcookstovebuy	c_comment	b_rent	b_occupationself	b_occupationself_96	b_occupationself_1	b_occupationself_7	b_occupationself_33	b_occupationself_81	b_occupationself_82	b_occupationself_83	b_occupationself_84	b_occupationself_8	b_occupationself_9	b_occupationself_10	b_occupationself_32	b_occupationself_11	b_occupationself_12	b_occupationself_13	b_occupationself_14	b_occupationself_15	b_occupationself_16	b_occupationself_17	b_occupationself_18	b_occupationself_19	b_occupationself_199	b_occupationself_20	b_occupationself_21	b_occupationself_22	b_occupationself_23	b_occupationself_71	b_occupationself_72	b_occupationself_73	b_occupationself_74	b_occupationself_75	b_occupationself_79	b_occupationself_24	b_occupationself_25	b_occupationself_26	b_occupationself_27	b_occupationself_28	b_occupationself_29	b_occupationself_30	b_occupationself_31	b_occupationself_2	b_occupationself_3	b_occupationself_4	b_occupationself_5	b_occupationself_6	b_occupationself_61	b_occupationself_99	b_occupationself_50	b_occupationself_97	b_incomeself	b_occupationothers	b_occupationothers_96	b_occupationothers_1	b_occupationothers_7	b_occupationothers_33	b_occupationothers_81	b_occupationothers_82	b_occupationothers_83	b_occupationothers_84	b_occupationothers_8	b_occupationothers_9	b_occupationothers_10	b_occupationothers_32	b_occupationothers_11	b_occupationothers_12	b_occupationothers_13	b_occupationothers_14	b_occupationothers_15	b_occupationothers_16	b_occupationothers_17	b_occupationothers_18	b_occupationothers_19	b_occupationothers_199	b_occupationothers_20	b_occupationothers_21	b_occupationothers_22	b_occupationothers_23	b_occupationothers_71	b_occupationothers_72	b_occupationothers_73	b_occupationothers_74	b_occupationothers_75	b_occupationothers_79	b_occupationothers_24	b_occupationothers_25	b_occupationothers_26	b_occupationothers_27	b_occupationothers_28	b_occupationothers_29	b_occupationothers_30	b_occupationothers_31	b_occupationothers_2	b_occupationothers_3	b_occupationothers_4	b_occupationothers_5	b_occupationothers_6	b_occupationothers_61	b_occupationothers_99	b_occupationothers_50	b_occupationothers_97	b_incomeothers	b_bigpurchase	b_bigpurchase_0	b_bigpurchase_1	b_bigpurchase_11	b_bigpurchase_2	b_bigpurchase_31	b_bigpurchase_32	b_bigpurchase_33	b_bigpurchase_4	b_bigpurchase_5	b_bigpurchase_6	b_bigpurchase_7	b_bigpurchase_8	b_bigpurchase_96	b_bigpurchase_97	g1a	g1a2	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g1d	g1d_1	g1d_2	g1d_3	g1d_4	g1d_5	g1d_6	g1d_96	g1e	g1e_1	g1e_2	g1e_3	g1e_4	g1e_5	g1e_6	g1e_96	g1f	g1g1	g1g	g1h	g1i	g2d	g2d_1	g2d_2	g2d_3	g2d_4	g2d_5	g2d_6	g2d_7	g2d_8	g2d_9	g2d_10	g2d_97	g2g	g2g_1	g2g_2	g2g_3	g2g_4	g2g_97	g2h	g2h_1	g2h_2	g2h_3	g2h_4	g2h_5	g2h_6	g2h_7	g2h_8	g2h_9	g2h_10	g2h_97	g2i	g2i_1	g2i_2	g2i_3	g2i_4	g2i_5	g2i_6	g2i_7	g2i_8	g2i_9	g2i_10	g2i_97	g2a	g2b	g2b2	g2c	g2e	g2f	d_attributes_easy	d_attributes_taste	d_attributes_smoke	d_attributes_cheap	d_attributes_save	d_attributes_looks	durationsurvey	math1	math2	math3	math4	math5	math6	math7	math8	comment_math	durationmath	d_awareness	d_awareness_0	d_awareness_20	d_awareness_21	d_awareness_22	d_awareness_3	d_awareness_4	d_awareness_5	d_awareness_6	d_awareness_7	d_awareness_8	d_awareness_9	d_awareness_10	d_awareness_97	d_bestthings	d_bestthings_1	d_bestthings_2	d_bestthings_3	d_bestthings_4	d_bestthings_5	d_bestthings_6	d_bestthings_7	d_bestthings_97	d_bestthings_99	d_otherthings	d_taste	d_tastetext	d_jikokoalast	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa	f_health_work	d_beanmax	d_beanmin	d_beans1a	d_beans2a	d_beans3a	d_beans4a	d_beans5a	d_beans6a	d_beans7a	d_beans8a	d_beans9a	d_beans10a	d_beans11a	d_beans12a	d_beans13a	d_beans14a	d_beans15a	d_beans16a	d_beans17a	d_beans18a	d_beans19a	d_beans20a	d_beans1	d_beans2	d_beans3	d_beans4	d_beans5	d_beans6	d_beans7	d_beans8	d_beans9	d_beans10	d_beans11	d_beans12	d_beans13	d_beans14	d_beans15	d_beans16	d_beans17	d_beans18	d_beans19	d_beans20	d_beanstotal	beans_no20	durationbeliefs	prac_decisions1	prac_decisions2	prac_decisions3	decisions1	decisions2	decisions3	decisions4	decisions5	durationeffort	g_invest	g_outcome	fixed	win	totallose	totalwin	comment_risk	durationrisk	numbersame	durationtotal	instanceid	formdef_version	key
"Apr 30, 2019 11:18:25 AM"	"Apr 30, 2019"	"3.59973E+14"	4374	"Mathare"	"b6ba0d1"	"Area3"	1	369	1		540	33	0	10	5	3	1	"Occasionally uses LPG"	1	1	0	1	1	0	1	0	0	""	700	700		10				200		20			200		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	80	100	"5 6 8"	0	0	0	0	1	1	0	1	0	0	""	300	2018	2	52	1	""	-777	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"61"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	"7 8 97"	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	1	"96"	0	0	0	1	1	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	1000	5	4	2	""												"2"	0	1	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	258			200			3	2	3	0	2	2	2127	-999	-999	-999	-999	-999	-999	-999	-999	"Does not know how to do maths, she attended adult classes for a short term for three years, and mostly did religious education"	2264	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"2 6"	0	1	0	0	0	1	0	0	0	""	3		52	1	0	0	0	0	0	1	1	1	1	0	18250	0	0	0	0	0	0	0	0	0	0	1	5	4	4	3	3						0	0	0	0	0	0	0	0	0	1	5	4	4	3	3	0	0	0	0	0	20		2566				19	20	4	19	4	3248	0	0	400	0	500	500		3366	1	4094	"uuid:3da84162-e9f2-4aae-9ec6-8bb8af57c368"	1904300329	"uuid:3da84162-e9f2-4aae-9ec6-8bb8af57c368"
"Apr 30, 2019 2:04:54 PM"	"Apr 30, 2019"	"8.65566E+14"	4232	"Mathare"	"aa4c64f"	"Area3"	1	12	1		394	96	0	6	3	3	1	""	1	1	0	0	1	0	1	0	0	""	350	350		210						15			100		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	100	"1 2 8"	1	1	0	0	0	0	0	1	0	0	""	250	2018	98	52	1	""	3000	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	"3"	0	0	1	0	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	1	0	4	4	4	""												"4"	0	0	0	1	0	""												"5 97"	0	0	0	0	1	0	0	0	0	0	1	0	1500	-88				2	3	3	0	2	2	1475	105	208	1011.75	2094	1665	-999	935	913	""	1512	"3 4"	0	0	0	0	1	1	0	0	0	0	0	0	0	"1 5"	1	0	0	0	1	0	0	0	0	""	5		35	0	0	0	0	0	0	5	5	1	1	35	12775	0	10	5	5	0	0	0	0	0	0	0	0										10	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		1688				15	9	20	17	21	3351	0	0	400	0	500	500		3740	1	4231	"uuid:2e96980f-29f8-4e04-8920-dda8e0a17dec"	1904300329	"uuid:2e96980f-29f8-4e04-8920-dda8e0a17dec"
"Apr 30, 2019 2:51:58 PM"	"Apr 30, 2019"	"3.59973E+14"	4179	"Mathare"	"3f2af22"	"Area3"	1	107	1		285	37	0	4	2	3	1	"Uses LPG for cooking breakfast only"	1	0	0	1	1	0	1	0	0	""	630	600						85		10			75		2	"4 97"	0	0	1	0	0	0	0	0	0	0	0	1	0		"4"	0	0	1	0	0	0	0	0	0	0	0	0	0	70	2	70	70	"2 8 97"	0	1	0	0	0	0	0	1	1	0	""	350	2017	7	32	1	"She has had that one jiko from 2017.On average her jikos last two years"	4500	"8"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	600	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	"1"	1	0	0	0	1	"6"	0	0	0	0	0	1	0	"96"	0	0	0	0	0	0	1	1	300	4	4	2	"6 10"	0	0	0	0	0	1	0	0	0	1	0	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	580	3000	30000	4000			3	0	4	0	5	0	1969	105	208	-999	-999	-999	-999	-999	-999	""	2350	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"1 5 99"	1	0	0	0	1	0	0	0	1	"Uses less charcoal"	4		156	1	0	0	1	0	0	2	1	2	3	200	12775	0	0	0	0	0	9	11	0	0	0	0	0										0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		2990	20	20	19	19	18	18	19	15	3447	50	1	350	150	450	600		3670	1	4074	"uuid:b8100ae3-8cc9-493c-a8da-1ada01261c73"	1904300329	"uuid:b8100ae3-8cc9-493c-a8da-1ada01261c73"
"Apr 30, 2019 3:13:45 PM"	"Apr 30, 2019"	"3.59973E+14"	5778	"Mathare"	"d873491"	"Area3"	1	11	1		984	96	0	6	4	3	1	"Only uses charcoal"	1	0	0	0	1	0	1	1	0	"When there is power outage she charges her phone else where and uses candles"	490	490								10			125	10	3	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	70	"2 6"	0	1	0	0	0	1	0	0	0	0	""	350	2017	4	52	1	""	2500	"8"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	"84"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	"96"	0	0	0	1	1	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	0	5	4	4	""												"2"	0	1	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	300			2000			3	0	0	6	3	0	2749	-999	-999	-999	-999	-999	-999	-999	-999	"She did not go to school does not know how to calculate"	2827	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"97"	0	0	0	0	0	0	0	1	0	""	3		52	1	0	0	0	0	0	1	1	1	1	0	12775	0	0	0	0	1	1	2	3	0	4	4	5										0	0	0	1	1	2	3	0	4	4	5	0	0	0	0	0	0	0	0	0	20		3292	18	18	17	20	21	19	18	20	3964	50	0	350	150	450	600		4329	1		"uuid:3ec944a4-108b-4ad4-ba0e-ce11c38955fa"	1904300329	"uuid:3ec944a4-108b-4ad4-ba0e-ce11c38955fa"
"Apr 30, 2019 3:38:36 PM"	"Apr 30, 2019"	"3.54923E+14"	2830	"Mathare"	"819b028"	"Matopeni"	1	47	1		250	42	0	4	2	3	1	""	1	0	0	1	1	0	1	0	0	""	490	490						212		30			125		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	70	"2"	0	1	0	0	0	0	0	0	0	0	""	370	2016	98	8	1	""	4500	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	"73"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"3"	0	0	1	0	0	"2"	0	1	0	0	0	0	0	"2"	0	1	0	0	0	0	0	2	0	5	5	5	"6"	0	0	0	0	0	1	0	0	0	0	0	""						"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	0	2000	13000		600		0	0	0	0	0	12	956	105	208	123.5	3330	2200	85	2200	113.3	""	1722	"3"	0	0	0	0	1	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	""	3		260	0	0	0	0	0	0	2	3	1	2	0	18720	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0						0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	20		2189	3	9	13	8	13	5	15	7	2524	200	0	200	600	300	900		2608	1	2828	"uuid:56ead2ab-e3d2-444b-b285-0de3e32283b6"	1904300329	"uuid:56ead2ab-e3d2-444b-b285-0de3e32283b6"
"Apr 30, 2019 3:38:37 PM"	"Apr 30, 2019"	"3.54923E+14"	4312	"Mathare"	"16af0f3"	"Matopeni"	1	28	1		493	43	0	5	3	3	1	""	1	1	0	0	1	0	1	0	0	""	350	350		150						20			75		3	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	70	"2"	0	1	0	0	0	0	0	0	0	0	""	350	2018	3	6	1	""	3000	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"3"	0	0	1	0	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	-999	5	4	4	""												"2"	0	1	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	5	2000	10000				1	1	1	5	3	1	1627	105	208	.999	.999	3330	2200	1250	63750	""	2257	"3 9"	0	0	0	0	1	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	4		156	0	0	0	0	0	0	2	2	1	3	0	14560	0	2	2	1	0	5	3	2	5	0	0	0	0									2	2	1	0	5	3	2	5	0	0	0	0	0	0	0	0	0	0	0	0	20		2756	7	20	12	4	9	8	4	14	3081	100	1	300	300	400	700		3250	1	4309	"uuid:e55fee03-13da-4e6a-870f-b608735e146a"	1904300329	"uuid:e55fee03-13da-4e6a-870f-b608735e146a"
"Apr 30, 2019 3:38:48 PM"	"Apr 30, 2019"	"3.54923E+14"	3731	"Mathare"	"0b1c4f3"	"Matopeni"	1	60	1		494	3	0	4	2	3	1	""	1	1	0	0	0	0	1	0	0	""	490	490		300									75		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	80	"2"	0	1	0	0	0	0	0	0	0	0	""	280	2010	8	0	1	""	2800	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"8"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	"3"	0	0	1	0	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	-999	5	5	4	""												"2"	0	1	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	202	800	4000				0	6	0	0	6	0	1475	105	288	1235	.999	.999	.999	.999	.999	""	2075	"3 9"	0	0	0	0	1	0	0	0	0	0	1	0	0	"3"	0	0	1	0	0	0	0	0	0	""	4		78	1	0	0	1	0	0	3	2	2	2	0	18200	0	0	0	0	0	0	0	0	1	0	1	2	11	2	1	2						0	0	0	0	0	0	0	1	0	1	2	11	2	1	2	0	0	0	0	0	20		2810	9	11	11	12	12	16	17	15	3007	50	0	350	150	450	600		3171	1	3730	"uuid:4faa44db-fa1a-401d-8627-3deefad0803b"	1904300329	"uuid:4faa44db-fa1a-401d-8627-3deefad0803b"
"Apr 30, 2019 4:07:38 PM"	"Apr 30, 2019"	"50:46:5d:0e:7e:81"	1890	"Mathare"	"00fab5b"	"Area3"	1	113	1		148	36	0	4	2	3	1	""	1	1	0	1	1	0	1	0	0	""	770	770		80				100		2			0		2	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	90	"1 2 5 6 8"	1	1	0	0	1	1	0	1	0	0	""	390	2018	10	16	1	""	3800	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	"50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"31 32 7"	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	"96"	0	0	0	1	0	"3"	0	0	1	0	0	0	0	"3"	0	0	1	0	0	0	0	1	5000	4	2	2	"6"	0	0	0	0	0	1	0	0	0	0	0	""						""												"1 6"	1	0	0	0	0	1	0	0	0	0	0	6053					10000	3	0	4	1	3	1	898	105	208	-999	-999	-999	-99	935	913.75	""	1009	"3 4 5 6 7"	0	0	0	0	1	1	1	1	1	0	0	0	0	"3 4 6 7"	0	0	1	1	0	1	1	0	0	""	3		104	1	1	3	1	1	2	3	3	4	4	100	15000	0	0	0	0	0	0	0	1	1	4	5	5	4									0	0	0	0	0	0	1	1	4	5	5	4	0	0	0	0	0	0	0	0	20		1265	13	8	12	12	19	9	8	9	1291	0	1	400	0	500	500		1459	1		"uuid:4ed340a5-0cb8-469b-933a-5914530dc0b7"	1904300329	"uuid:4ed340a5-0cb8-469b-933a-5914530dc0b7"
"Apr 30, 2019 4:07:39 PM"	"Apr 30, 2019"	"50:46:5d:0e:7e:81"	2016	"Mathare"	"fe80acd"	"Area3"	1	14	1		62	44	0	5	3	3	1	""	1	1	0	1	1	0	1	0	0	""	400	400		20				15		2			90		3	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	1	70	80	"1 2 4 6 7 8"	1	1	0	1	0	1	1	1	0	0	""	400	2018	8	8	1	""	4500	"13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	700	"16"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-888	"0 7"	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"3"	0	0	1	0	0	"2 3"	0	1	1	0	0	0	0	"96"	0	0	0	0	0	0	1	2	1000	4	2	2	"6"	0	0	0	0	0	1	0	0	0	0	0	""						"6"	0	0	0	0	0	1	0	0	0	0	0	"6"	0	0	0	0	0	1	0	0	0	0	0	7	350	2800		1000	7000	3	0	3	1	3	2	791	105	208	1011.75	10470	9990	-999	935	913.75	""	956	"3 4 5 7 8 9"	0	0	0	0	1	1	1	0	1	1	1	0	0	"6"	0	0	0	0	0	1	0	0	0	""	3		131	0	1	0	1	1	2	3	4	4	4	0	7500	0	0	0	2	3	5	10															0	0	2	3	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		1089	10	6	15	10	14	7	10	9	1124	150	0	250	450	350	800		1670	1	2011	"uuid:61060778-4b8b-4fbd-b0be-3f38a2a2035f"	1904300329	"uuid:61060778-4b8b-4fbd-b0be-3f38a2a2035f"
"Apr 30, 2019 4:07:41 PM"	"Apr 30, 2019"	"50:46:5d:0e:7e:81"	1668	"Mathare"	"c91f763"	"Area3"	1	38	1		118	44	0	3	1	3	1	""	1	1	0	0	1	0	1	1	0	""	420	420		60						4			120	40	4	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	1	70	100	"1 2 3 4 5 7"	1	1	1	1	1	0	1	0	0	0	""	420	2018	7	4	1	""	4500	"7 8"	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	"50"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	"0 2 5 6 7"	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	"1"	1	0	0	0	1	"1 3 6"	1	0	1	0	0	1	0	"4"	0	0	0	1	0	0	0	1	7000	4	2	2	"6"	0	0	0	0	0	1	0	0	0	0	0	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	930	1000	3000	9320	12000	3500	3	1	3	1	3	1	722	105	208	1011.75	-999	-999	-999	935	-999	""	726	"3 4 5 6 7"	0	0	0	0	1	1	1	1	1	0	0	0	0	"4 5 6"	0	0	0	1	1	1	0	0	0	""	4		52	1	1	1	1	1	1	3	3	3	5	0	7500	0	2	2	2	2	5	7															2	2	2	2	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		889	9	7	10	12	11	7	12	14	1034	150	1	250	450	350	800		1410	1		"uuid:11e433cc-e2db-415c-8422-a7d420484edd"	1904300329	"uuid:11e433cc-e2db-415c-8422-a7d420484edd"
