submissiondate	today	tabletid	duration	a_area	respondent_id	a_village	a_agree	durationintro	a_consent	a_comment	durationconsent	b_educ	b_male	b_residents	b_children	d_maincooking	d_mainlighting	cz1	d_anycharcoal	d_anykerosene	d_anyfirewood	d_anylpg	d_anycandles	d_anysolar	d_anyelec	d_anyphone	d_anyfree	cz2	d_charcoalbuy	d_charcoaluse	d_charcoalfree	d_kerosenebuy	d_kerosenefree	d_firewoodbuy	d_firewoodfree	d_lpgbuy	d_lpgfree	d_candlesbuy	d_candlesfree	d_solarbuy	d_elecbuy	d_phonebuy	c_charcoalfreq	c_charcoalseller	c_charcoalseller_2	c_charcoalseller_3	c_charcoalseller_4	c_charcoalseller_5	c_charcoalseller_6	c_charcoalseller_7	c_charcoalseller_12	c_charcoalseller_8	c_charcoalseller_9	c_charcoalseller_11	c_charcoalseller_13	c_charcoalseller_97	c_charcoalseller_96	c_charcoalseller_other	c_charcoalbought	c_charcoalbought_2	c_charcoalbought_3	c_charcoalbought_4	c_charcoalbought_5	c_charcoalbought_6	c_charcoalbought_7	c_charcoalbought_12	c_charcoalbought_8	c_charcoalbought_9	c_charcoalbought_11	c_charcoalbought_13	c_charcoalbought_97	c_charcoalbought_96	c_charcoalkes	c_charcoalunits	c_charcoalow	c_charcoalhigh	c_buymore	c_buymore_1	c_buymore_2	c_buymore_3	c_buymore_4	c_buymore_5	c_buymore_6	c_buymore_7	c_buymore_8	c_buymore_97	c_buymore_96	c_buymoreother	c_cookstoveprice	c_cookstoveyear	c_cookstovemonth	c_newcookstovewhen	c_newcookstovebuy	c_comment	b_rent	b_occupationself	b_occupationself_96	b_occupationself_1	b_occupationself_7	b_occupationself_33	b_occupationself_81	b_occupationself_82	b_occupationself_83	b_occupationself_84	b_occupationself_8	b_occupationself_9	b_occupationself_10	b_occupationself_32	b_occupationself_11	b_occupationself_12	b_occupationself_13	b_occupationself_14	b_occupationself_15	b_occupationself_16	b_occupationself_17	b_occupationself_18	b_occupationself_19	b_occupationself_199	b_occupationself_20	b_occupationself_21	b_occupationself_22	b_occupationself_23	b_occupationself_71	b_occupationself_72	b_occupationself_73	b_occupationself_74	b_occupationself_75	b_occupationself_79	b_occupationself_24	b_occupationself_25	b_occupationself_26	b_occupationself_27	b_occupationself_28	b_occupationself_29	b_occupationself_30	b_occupationself_31	b_occupationself_2	b_occupationself_3	b_occupationself_4	b_occupationself_5	b_occupationself_6	b_occupationself_61	b_occupationself_99	b_occupationself_50	b_occupationself_97	b_incomeself	b_occupationothers	b_occupationothers_96	b_occupationothers_1	b_occupationothers_7	b_occupationothers_33	b_occupationothers_81	b_occupationothers_82	b_occupationothers_83	b_occupationothers_84	b_occupationothers_8	b_occupationothers_9	b_occupationothers_10	b_occupationothers_32	b_occupationothers_11	b_occupationothers_12	b_occupationothers_13	b_occupationothers_14	b_occupationothers_15	b_occupationothers_16	b_occupationothers_17	b_occupationothers_18	b_occupationothers_19	b_occupationothers_199	b_occupationothers_20	b_occupationothers_21	b_occupationothers_22	b_occupationothers_23	b_occupationothers_71	b_occupationothers_72	b_occupationothers_73	b_occupationothers_74	b_occupationothers_75	b_occupationothers_79	b_occupationothers_24	b_occupationothers_25	b_occupationothers_26	b_occupationothers_27	b_occupationothers_28	b_occupationothers_29	b_occupationothers_30	b_occupationothers_31	b_occupationothers_2	b_occupationothers_3	b_occupationothers_4	b_occupationothers_5	b_occupationothers_6	b_occupationothers_61	b_occupationothers_99	b_occupationothers_50	b_occupationothers_97	b_incomeothers	b_bigpurchase	b_bigpurchase_0	b_bigpurchase_1	b_bigpurchase_11	b_bigpurchase_2	b_bigpurchase_31	b_bigpurchase_32	b_bigpurchase_33	b_bigpurchase_4	b_bigpurchase_5	b_bigpurchase_6	b_bigpurchase_7	b_bigpurchase_8	b_bigpurchase_96	b_bigpurchase_97	g1a	g1a2	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g1d	g1d_1	g1d_2	g1d_3	g1d_4	g1d_5	g1d_6	g1d_96	g1e	g1e_1	g1e_2	g1e_3	g1e_4	g1e_5	g1e_6	g1e_96	g1f	g1g1	g1g	g1h	g1i	g2d	g2d_1	g2d_2	g2d_3	g2d_4	g2d_5	g2d_6	g2d_7	g2d_8	g2d_9	g2d_10	g2d_97	g2g	g2g_1	g2g_2	g2g_3	g2g_4	g2g_97	g2h	g2h_1	g2h_2	g2h_3	g2h_4	g2h_5	g2h_6	g2h_7	g2h_8	g2h_9	g2h_10	g2h_97	g2i	g2i_1	g2i_2	g2i_3	g2i_4	g2i_5	g2i_6	g2i_7	g2i_8	g2i_9	g2i_10	g2i_97	g2a	g2b	g2b2	g2c	g2e	g2f	d_attributes_easy	d_attributes_taste	d_attributes_smoke	d_attributes_cheap	d_attributes_save	d_attributes_looks	durationsurvey	math1	math2	math3	math4	math5	math6	math7	math8	comment_math	durationmath	d_awareness	d_awareness_0	d_awareness_20	d_awareness_21	d_awareness_22	d_awareness_3	d_awareness_4	d_awareness_5	d_awareness_6	d_awareness_7	d_awareness_8	d_awareness_9	d_awareness_10	d_awareness_97	d_bestthings	d_bestthings_1	d_bestthings_2	d_bestthings_3	d_bestthings_4	d_bestthings_5	d_bestthings_6	d_bestthings_7	d_bestthings_97	d_bestthings_99	d_otherthings	d_taste	d_tastetext	d_jikokoalast	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa	f_health_work	d_beanmax	d_beanmin	d_beans1a	d_beans2a	d_beans3a	d_beans4a	d_beans5a	d_beans6a	d_beans7a	d_beans8a	d_beans9a	d_beans10a	d_beans11a	d_beans12a	d_beans13a	d_beans14a	d_beans15a	d_beans16a	d_beans17a	d_beans18a	d_beans19a	d_beans20a	d_beans1	d_beans2	d_beans3	d_beans4	d_beans5	d_beans6	d_beans7	d_beans8	d_beans9	d_beans10	d_beans11	d_beans12	d_beans13	d_beans14	d_beans15	d_beans16	d_beans17	d_beans18	d_beans19	d_beans20	d_beanstotal	beans_no20	durationbeliefs	prac_decisions1	prac_decisions2	prac_decisions3	decisions1	decisions2	decisions3	decisions4	decisions5	durationeffort	g_invest	g_outcome	fixed	win	totallose	totalwin	comment_risk	durationrisk	numbersame	durationtotal	instanceid	formdef_version	key
"Apr 29, 2019 10:11:44 AM"	"Apr 29, 2019"	"8.68912E+14"	3664	"Dandora"	"b9cdad9"	"Nyumbamoja"	1	50	1		159	42	0	5	3	3	1	""	1	1	0	1	0	1	1	0	0		400	300		100				200				3500	400		2	96	0	0	0	0	0	0	0	0	0	0	0	0	1	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	90	1	60	100	"3 8"	0	0	1	0	0	0	0	1	0	0	""	200	2014	12	52	1	""	0	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	"32"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	"5 6"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	"2 3"	0	1	1	0	1	"1 5 6"	1	0	0	0	1	1	0	"96"	0	0	0	0	0	0	1	2	13000	1	1	1	"8"	0	0	0	0	0	0	0	1	0	0	0	""						"8"	0	0	0	0	0	0	0	1	0	0	0	"8"	0	0	0	0	0	0	0	1	0	0	0	0	10000	40000	0	300000		1	2	3	2	4	0	1445	85	208	1235	1474	961	999	935	907	""	2348	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	3	""	260	0	0	0	0	0	0	4	4	4	4	0	9600	0	0	0	0	0	0	5	5	10													0	0	0	0	0	5	5	10	0	0	0	0	0	0	0	0	0	0	0	0	20		2608	9	11	8	21	6	4	10	16	2952	200	1	200	600	300	900		3124	1	3657	"uuid:bb9cdb14-f76f-4bb1-a51c-2181f59470ca"	1904280713	"uuid:bb9cdb14-f76f-4bb1-a51c-2181f59470ca"
"Apr 29, 2019 11:14:21 AM"	"Apr 29, 2019"	"8.65566E+14"	4385	"Mathare"	"7d736f5"	"Area3"	1	14	1		223	37	0	1	0	3	1	""	1	0	0	0	1	0	1	0	0		490	490								10			100		2	96	0	0	0	0	0	0	0	0	0	0	0	0	1	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	6	70	70	"1 2 6 7 8"	1	1	0	0	0	1	1	1	0	0	""	300	2019	1	156	1	""	4000	"10"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	"3"	0	0	1	0	1	"6"	0	0	0	0	0	1	0	"96"	0	0	0	0	0	0	1	3	200	4	2	1	"1"	1	0	0	0	0	0	0	0	0	0	0	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	0	9000	7000	-99			2	3	3	0	4	0	1236	105	-999	-999	-999	-999	-999	-999	-999	""	1357	"3 9"	0	0	0	0	1	0	0	0	0	0	1	0	0	"1 3 4 5"	1	0	1	1	1	0	0	0	0	""	4	""	260	0	0	0				4	4	1	1	35	12775	0	0	0	0	0	0	0	0	0	20	0	0										0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	20		2034				1	15	2	20	17	2550	0	0	400	0	500	500		3936	1	4384	"uuid:668a38ac-3aa9-47d0-a26a-22cfc4fbf357"	1904280713	"uuid:668a38ac-3aa9-47d0-a26a-22cfc4fbf357"
"Apr 29, 2019 11:57:41 AM"	"Apr 29, 2019"	"3.59973E+14"	4600	"Mathare"	"41edefd"	"Area3"	1	158	1		468	34	0	7	3	3	1	"Occasionally uses Kerosene"	1	1	0	0	1	0	1	1	0		980	490		350						30			50	20	1	96	0	0	0	0	0	0	0	0	0	0	0	0	1	"Only sells charcoal"	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	70	"6 8"	0	0	0	0	0	1	0	1	0	0	"She says she uses charcoal all the time so she uses a lot"	700	2015	3	52	2	"She has had one jiko for 5 years but during thay time bought two others"	4500	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	"84"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	300	"7 97"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	"1"	1	0	0	0	0	"3"	0	0	1	0	0	0	0	"96"	0	0	0	0	0	0	1	1	3000	4	4	2	"5"	0	0	0	0	1	0	0	0	0	0	0	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	200	12000	12000			2000	3	0	3	3	3	0	3015	-999	-999	-999	-999	-999	-999	-999	-999	""	3116	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"99"	0	0	0	0	0	0	0	0	1	"Uses less charcoal"	3	""	52	1	0	3	0	0	0	1	1	1	1	0	25550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	5	5	20		3513	18	4	4	18	19	12	4	4	3858	0	0	400	0	500	500		3990	4	4373	"uuid:1c40749a-64b4-4812-84d5-9bef82c57ee8"	1904280713	"uuid:1c40749a-64b4-4812-84d5-9bef82c57ee8"
"Apr 29, 2019 12:08:19 PM"	"Apr 29, 2019"	"8.65566E+14"	2577	"Mathare"	"15544dc"	"Area3"	1	10	1		77	3	0	5	3	3	1	""	1	0	0	1	1	0	1	0	0		980	980						375		10			100		2	96	0	0	0	0	0	0	0	0	0	0	0	0	1	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	70	"1 2 4 6 7 8"	1	1	0	1	0	1	1	1	0	0	""	350	2018	5	12	2	""	4000	"10"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-888	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-888	"6 7 8"	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	"1"	1	0	0	0	0	"6"	0	0	0	0	0	1	0	"3"	0	0	1	0	0	0	0	1	-999	2	2	2	"1"	1	0	0	0	0	0	0	0	0	0	0	""						""												"1 6"	1	0	0	0	0	1	0	0	0	0	0	-88	5000	70000				2	4	0	0	4	2	854	105	208	-999	-999	-999	-999	-999	-999	""	1174	"3 6"	0	0	0	0	1	0	0	1	0	0	0	0	0	"1 5"	1	0	0	0	1	0	0	0	0	""	5	""	52	1	1	0	1	1	0	3	3	1	1	70	70	0	20																				20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		1456				1	21	4	7	9	1973	0	0	400	0	500	500		2195	1	2575	"uuid:b9773c7c-d7b9-4ce0-8251-820b477f68e6"	1904280713	"uuid:b9773c7c-d7b9-4ce0-8251-820b477f68e6"
"Apr 29, 2019 12:43:19 PM"	"Apr 29, 2019"	"8.68912E+14"	3309	"Dandora"	"b62fe6e"	"Nyumbamoja"	1	29	1		165	44	0	6	5	3	1	""	1	1	0	0	1	0	1	0	0		300	300		60						10			100		3	96	0	0	0	0	0	0	0	0	0	0	0	0	1	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	80	100	"3 8"	0	0	1	0	0	0	0	1	0	0	""	400	2018	4	32	1	""	3500	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"11"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	"5 6"	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	"2 3"	0	1	1	0	1	"5"	0	0	0	0	1	0	0	"2"	0	1	0	0	0	0	0	2	999	2	1	1	"1 6"	1	0	0	0	0	1	0	0	0	0	0	""						"1 6"	1	0	0	0	0	1	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	0	2000	2500	0			0	2	2	2	5	1	886	105	208	123.5	2094	3330	216	935	820.5	""	1426	"3 4"	0	0	0	0	1	1	0	0	0	0	0	0	0	"97"	0	0	0	0	0	0	0	1	0	""	3	""	104	0	0	0	0	0	0	4	4	3	4	0	7200	0	1	1	1	3	5	9															1	1	1	3	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		1832	7	8	16	21	21	21	21	20	2421	100	1	300	300	400	700		2701	1	3304	"uuid:16c3028f-0ac9-45aa-9f27-29f83d38837c"	1904280713	"uuid:16c3028f-0ac9-45aa-9f27-29f83d38837c"
"Apr 29, 2019 12:43:20 PM"	"Apr 29, 2019"	"8.68912E+14"	3399	"Dandora"	"45c8b87"	"Nyumbamoja"	1	19	1		212	35	0	4	2	3	1	""	1	0	0	1	1	0	1	0	0		560	560						100		30			250		1	96	0	0	0	0	0	0	0	0	0	0	0	0	1	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	1	60	100	"4 5"	0	0	0	1	1	0	0	0	0	0	""	250	2017	98	8	1	""	2500	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	"17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"6 7"	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	"3"	0	0	1	0	0	"6"	0	0	0	0	0	1	0	"96"	0	0	0	0	0	0	1	3	999	4	2	1	"1"	1	0	0	0	0	0	0	0	0	0	0	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	1000	1600	12000				1	1	3	2	5	0	1102	999	999	999	999	999	999	999	999	""	1276	"7"	0	0	0	0	0	0	0	0	1	0	0	0	0	"1 5"	1	0	0	0	1	0	0	0	0	""	4	""	260	0	0	0	1	0	0	5	5	2	4	200	12000	0	1	1	1	2	1	1	1	3	4	5											1	1	1	2	1	1	1	3	4	5	0	0	0	0	0	0	0	0	0	0	20		1640	8	11		21	21	21	21	21	2543	100	0	300	300	400	700		2737	2	3397	"uuid:501b7247-9504-43d8-b1dc-dfd3acc2599a"	1904280713	"uuid:501b7247-9504-43d8-b1dc-dfd3acc2599a"
"Apr 29, 2019 1:07:56 PM"	"Apr 29, 2019"	"8.65566E+14"	2511	"Mathare"	"3c5ddaa"	"Area3"	1	17	1		305	96	0	2	0	3	1	""	1	0	0	0	1	0	1	0	0		700	700								40			50		3	96	0	0	0	0	0	0	0	0	0	0	0	0	1	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	2	100	100	"2"	0	1	0	0	0	0	0	0	0	0	""	600	2017	10	104	1	""	3500	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	"13"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	"96"	0	0	0	1	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	1	0	5	5	5	""												"2"	0	1	0	0	0	""												"1"	1	0	0	0	0	0	0	0	0	0	0	0						2	2	2	0	4	2	1073	105	200	-999	-999	-999	-999	-999	-999	""	1119	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"1 3 4 5"	1	0	1	1	1	0	0	0	0	""	5	""	208	1	1	0				4	4	1	1	100	36500	0	7	5	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	3	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		1494				14	2	4	13	4	1785	100	1	300	300	400	700		2200	1	2509	"uuid:f668d9cf-58e1-4e05-9545-ea9bb9e443ca"	1904280713	"uuid:f668d9cf-58e1-4e05-9545-ea9bb9e443ca"
"Apr 29, 2019 1:43:03 PM"	"Apr 29, 2019"	"3.59973E+14"	4427	"Mathare"	"a14811a"	"Area3"	1	65	1		338	3	0	6	5	3	1	"She sometimes uses Solar lamp for lighting cause of frequent power outages, but mostly uses electricity for lighting"	1	1	0	1	0	0	1	0	0		980	980		350				200					150		1	8	0	0	0	0	0	0	0	1	0	0	0	0	0	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	70	100	"2 5 8"	0	1	0	0	1	0	0	1	0	0	""	350	2017	7	16	1	""	3500	"7 97"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	800	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"7 97"	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	"1"	1	0	0	0	1	"1"	1	0	0	0	0	0	0	"96"	0	0	0	0	0	0	1	1	3500	5	5	2	"4"	0	0	0	1	0	0	0	0	0	0	0	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	0	300	4500	100	3500		3	0	3	0	3	3	2142	105	208	-999	-999	1220	650	100	-999	""	2839	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"6 7"	0	0	0	0	0	1	1	0	0	""	3	""	52	0	1	0	1	1	0	4	4	2	4	150	12000	0	0	0	0	0	3	3	3	4	4	3											0	0	0	0	3	3	3	4	4	3	0	0	0	0	0	0	0	0	0	0	20		3370	19	19	16	19	16	17	15	14	3814	50	0	350	150	450	600		3984	1		"uuid:a237e7fb-433c-4e6c-b4e5-7eb93a7b46c1"	1904280713	"uuid:a237e7fb-433c-4e6c-b4e5-7eb93a7b46c1"
"Apr 29, 2019 3:06:06 PM"	"Apr 29, 2019"	"3.544E+14"	5191	"Mathare"	"aaef4da"	"Area3"	1	24	1		62	32	0	6	5	3	1	""	1	1	0	0	1	0	1	1	0		320	160		50						100			125	20	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	1	70	90	"2 4 6 8"	0	1	0	1	0	1	0	1	0	0	""	350	2018	12	8	2	""	4000	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	"4 7"	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	"96"	0	0	0	1	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	-999	5	5	4	""												"2"	0	1	0	0	0	"1 6"	1	0	0	0	0	1	0	0	0	0	0	"1 6"	1	0	0	0	0	1	0	0	0	0	0	-99						0	2	4	0	4	2	1453	105	208	1011.75	-999	-999	-999	-999	-999	""	1811	"21 6 9"	0	0	1	0	0	0	0	1	0	0	1	0	0	"1 4 5"	1	0	0	1	1	0	0	0	0	""	4	""	104	0	0	0	0	0	0	3	3	3	5	0	11520	0	8	4	4	2	2	0	0	0	0	0											8	4	4	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		2266				11	11	14	17	19	2578	400	1	0	1200	100	1300		2842	1	5189	"uuid:a66d93cd-e248-47d3-bfb9-4156013a8407"	1904280713	"uuid:a66d93cd-e248-47d3-bfb9-4156013a8407"
"Apr 29, 2019 3:06:08 PM"	"Apr 29, 2019"	"3.544E+14"	2486	"Mathare"	"ec03fbe"	"Area3"	1	17	1		45	3	0	6	4	3	1	""	1	1	0	0	1	0	1	1	0		300	70		50						20			50	20	3	96	0	0	0	0	0	0	0	0	0	0	0	0	1	""	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	50	90	"2 4 8"	0	1	0	1	0	0	0	1	0	0	""	350	2018	1	8	1	""	4500	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"12"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	"31 32 6 7"	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	"1 3"	1	0	1	0	1	"6"	0	0	0	0	0	1	0	"2 4"	0	1	0	1	0	0	0	2	-999	5	4	2	"10"	0	0	0	0	0	0	0	0	0	1	0	""						"1 9"	1	0	0	0	0	0	0	0	1	0	0	"1 9"	1	0	0	0	0	0	0	0	1	0	0	210	2800	1700	-88			3	3	3	1	0	2	290	105	208	956.175	-999	-999	450	-999	-999	""	290	"21 6"	0	0	1	0	0	0	0	1	0	0	0	0	0	"1 5 7"	1	0	0	0	1	0	1	0	0	""	3	""	104	0	0	0	1	1	0	1	3	1	2	900	5040	0	4	4	4	4	4																4	4	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20		290				4	8	16	19	12	290	300	1	100	900	200	1100		290	1	2484	"uuid:ee1188fa-ed41-4253-9603-388abba40867"	1904280713	"uuid:ee1188fa-ed41-4253-9603-388abba40867"
