submissiondate	today	tabletid	duration	a_area	respondent_id	a_village	a_agree	durationintro	a_consent	a_comment	durationconsent	b_educ	b_male	b_residents	b_children	d_maincooking	d_mainlighting	cz1	d_anycharcoal	d_anykerosene	d_anyfirewood	d_anylpg	d_anycandles	d_anysolar	d_anyelec	d_anyphone	d_anyfree	cz2	d_charcoalbuy	d_charcoaluse	d_charcoalfree	d_kerosenebuy	d_kerosenefree	d_firewoodbuy	d_firewoodfree	d_lpgbuy	d_lpgfree	d_candlesbuy	d_candlesfree	d_solarbuy	d_elecbuy	d_phonebuy	c_charcoalfreq	c_charcoalseller	c_charcoalseller_2	c_charcoalseller_3	c_charcoalseller_4	c_charcoalseller_5	c_charcoalseller_6	c_charcoalseller_7	c_charcoalseller_12	c_charcoalseller_8	c_charcoalseller_9	c_charcoalseller_11	c_charcoalseller_13	c_charcoalseller_97	c_charcoalseller_96	c_charcoalseller_other	c_charcoalbought	c_charcoalbought_2	c_charcoalbought_3	c_charcoalbought_4	c_charcoalbought_5	c_charcoalbought_6	c_charcoalbought_7	c_charcoalbought_12	c_charcoalbought_8	c_charcoalbought_9	c_charcoalbought_11	c_charcoalbought_13	c_charcoalbought_97	c_charcoalbought_96	c_charcoalkes	c_charcoalunits	c_charcoalow	c_charcoalhigh	c_buymore	c_buymore_1	c_buymore_2	c_buymore_3	c_buymore_4	c_buymore_5	c_buymore_6	c_buymore_7	c_buymore_8	c_buymore_97	c_buymore_96	c_buymoreother	c_cookstoveprice	c_cookstoveyear	c_cookstovemonth	c_newcookstovewhen	c_newcookstovebuy	c_comment	b_rent	b_occupationself	b_occupationself_96	b_occupationself_1	b_occupationself_7	b_occupationself_33	b_occupationself_81	b_occupationself_82	b_occupationself_83	b_occupationself_84	b_occupationself_8	b_occupationself_9	b_occupationself_10	b_occupationself_32	b_occupationself_11	b_occupationself_12	b_occupationself_13	b_occupationself_14	b_occupationself_15	b_occupationself_16	b_occupationself_17	b_occupationself_18	b_occupationself_19	b_occupationself_199	b_occupationself_20	b_occupationself_21	b_occupationself_22	b_occupationself_23	b_occupationself_71	b_occupationself_72	b_occupationself_73	b_occupationself_74	b_occupationself_75	b_occupationself_79	b_occupationself_24	b_occupationself_25	b_occupationself_26	b_occupationself_27	b_occupationself_28	b_occupationself_29	b_occupationself_30	b_occupationself_31	b_occupationself_2	b_occupationself_3	b_occupationself_4	b_occupationself_5	b_occupationself_6	b_occupationself_61	b_occupationself_99	b_occupationself_50	b_occupationself_97	b_incomeself	b_occupationothers	b_occupationothers_96	b_occupationothers_1	b_occupationothers_7	b_occupationothers_33	b_occupationothers_81	b_occupationothers_82	b_occupationothers_83	b_occupationothers_84	b_occupationothers_8	b_occupationothers_9	b_occupationothers_10	b_occupationothers_32	b_occupationothers_11	b_occupationothers_12	b_occupationothers_13	b_occupationothers_14	b_occupationothers_15	b_occupationothers_16	b_occupationothers_17	b_occupationothers_18	b_occupationothers_19	b_occupationothers_199	b_occupationothers_20	b_occupationothers_21	b_occupationothers_22	b_occupationothers_23	b_occupationothers_71	b_occupationothers_72	b_occupationothers_73	b_occupationothers_74	b_occupationothers_75	b_occupationothers_79	b_occupationothers_24	b_occupationothers_25	b_occupationothers_26	b_occupationothers_27	b_occupationothers_28	b_occupationothers_29	b_occupationothers_30	b_occupationothers_31	b_occupationothers_2	b_occupationothers_3	b_occupationothers_4	b_occupationothers_5	b_occupationothers_6	b_occupationothers_61	b_occupationothers_99	b_occupationothers_50	b_occupationothers_97	b_incomeothers	b_bigpurchase	b_bigpurchase_0	b_bigpurchase_1	b_bigpurchase_11	b_bigpurchase_2	b_bigpurchase_31	b_bigpurchase_32	b_bigpurchase_33	b_bigpurchase_4	b_bigpurchase_5	b_bigpurchase_6	b_bigpurchase_7	b_bigpurchase_8	b_bigpurchase_96	b_bigpurchase_97	g1a	g1a2	g1b	g1b_1	g1b_2	g1b_3	g1b_96	g1c	g1d	g1d_1	g1d_2	g1d_3	g1d_4	g1d_5	g1d_6	g1d_96	g1e	g1e_1	g1e_2	g1e_3	g1e_4	g1e_5	g1e_6	g1e_96	g1f	g1g1	g1g	g1h	g1i	g2d	g2d_1	g2d_2	g2d_3	g2d_4	g2d_5	g2d_6	g2d_7	g2d_8	g2d_9	g2d_10	g2d_97	g2g	g2g_1	g2g_2	g2g_3	g2g_4	g2g_97	g2h	g2h_1	g2h_2	g2h_3	g2h_4	g2h_5	g2h_6	g2h_7	g2h_8	g2h_9	g2h_10	g2h_97	g2i	g2i_1	g2i_2	g2i_3	g2i_4	g2i_5	g2i_6	g2i_7	g2i_8	g2i_9	g2i_10	g2i_97	g2a	g2b	g2b2	g2c	g2e	g2f	d_attributes_easy	d_attributes_taste	d_attributes_smoke	d_attributes_cheap	d_attributes_save	d_attributes_looks	durationsurvey	math1	math2	math3	math4	math5	math6	math7	math8	comment_math	durationmath	d_awareness	d_awareness_0	d_awareness_20	d_awareness_21	d_awareness_22	d_awareness_3	d_awareness_4	d_awareness_5	d_awareness_6	d_awareness_7	d_awareness_8	d_awareness_9	d_awareness_10	d_awareness_97	d_bestthings	d_bestthings_1	d_bestthings_2	d_bestthings_3	d_bestthings_4	d_bestthings_5	d_bestthings_6	d_bestthings_7	d_bestthings_97	d_bestthings_99	d_otherthings	d_taste	d_tastetext	d_jikokoalast	d2_cough_resp	d2_breath_resp	d2_hours_resp	d2_cough_child	d2_breath_child	d2_hours_child	f_health_trad_adult	f_health_trad_child	f_health_longterm	f_health_jikokoa	f_health_work	d_beanmax	d_beanmin	d_beans1a	d_beans2a	d_beans3a	d_beans4a	d_beans5a	d_beans6a	d_beans7a	d_beans8a	d_beans9a	d_beans10a	d_beans11a	d_beans12a	d_beans13a	d_beans14a	d_beans15a	d_beans16a	d_beans17a	d_beans18a	d_beans19a	d_beans20a	d_beans1	d_beans2	d_beans3	d_beans4	d_beans5	d_beans6	d_beans7	d_beans8	d_beans9	d_beans10	d_beans11	d_beans12	d_beans13	d_beans14	d_beans15	d_beans16	d_beans17	d_beans18	d_beans19	d_beans20	d_beanstotal	beans_no20	durationbeliefs	prac_decisions1	prac_decisions2	prac_decisions3	decisions1	decisions2	decisions3	decisions4	decisions5	durationeffort	g_invest	g_outcome	fixed	win	totallose	totalwin	comment_risk	durationrisk	numbersame	durationtotal	instanceid	formdef_version	key
"Apr 25, 2019 5:03:18 PM"	"Apr 25, 2019"	"3.55532E+14"	4493	"Dandora"	"7e9bd66"	"Phase5"	1	31	1		85	44	0	2	0	3	1	""	1	1	1	0	0	0	1	0	0		980	980		210		50							75		1	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	70	1	60	70	"6"	0	0	0	0	0	1	0	0	0	0	""	300	2010	98	20	1	""	-777	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	400	"32"	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	"96"	0	0	0	1	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	2	1200	5	4	4	""												"1"	1	0	0	0	0	"8"	0	0	0	0	0	0	0	1	0	0	0	"8"	0	0	0	0	0	0	0	1	0	0	0	0						1	1	3	3	3	1	1562	105	208	1011.75	2094	3330	-999	-999	-999		1968	"3"	0	0	0	0	1	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	""	104	0	0	0				1	1	1	5	0	25690	12845											3	0	4	3	0	3	3	4	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	3	0	3	3	4	0	0	20		1948	1	1	1	1	1	1	1	1	1932	0	1	400	0	500	500		1922	1	1911	"uuid:0078b143-e767-40d8-aa05-4a00e0dca6bb"	1904231931	"uuid:0078b143-e767-40d8-aa05-4a00e0dca6bb"
"Apr 25, 2019 5:03:19 PM"	"Apr 25, 2019"	"3.55532E+14"	4188	"Dandora"	"b3f1760"	"Phase5"	1	17	1		46	3	0	5	0	3	1	""	1	0	1	1	0	0	1	0	0		450	450				200		130					165		1	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	90	1	60	90	"6"	0	0	0	0	0	1	0	0	0	0	""	900	-999	98	16	1	""	3000	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"8"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	"96"	0	0	0	1	0	"96"	0	0	0	0	0	0	1	"3"	0	0	1	0	0	0	0	2	-999	5	5	4	""												"2"	0	1	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	0						2	1	4	0	4	1	1327	105	208	1011.95	-999	-999	-999	-999	-999		1651	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	""	104	1	1	0				5	4	4	4	500	16515	11010									8	2	2	1	7	0							0	0	0	0	0	0	0	0	8	2	2	1	7	0	0	0	0	0	0	0	20		2292	4	3	15	15	5	4	5	3	3482	100	1	300	300	400	700		3801	1	4185	"uuid:e06695c6-2a55-42f8-9eb9-83145d91ae3d"	1904231931	"uuid:e06695c6-2a55-42f8-9eb9-83145d91ae3d"
"Apr 25, 2019 5:03:19 PM"	"Apr 25, 2019"	"3.55532E+14"	5407	"Dandora"	"ae45544"	"Phase5"	1	23	1		94	43	0	6	5	3	1	""	1	1	0	0	1	0	1	0	0		1400	1400		420						20			150		2	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	1	70	100	"6 97"	0	0	0	0	0	1	0	0	1	0	""	250	2018	98	0	1	""	4500	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	"3"	0	0	1	0	0	"1 3"	1	0	1	0	0	0	0	"3"	0	0	1	0	0	0	0	2	5000	4	4	4	"8"	0	0	0	0	0	0	0	1	0	0	0	""						"1"	1	0	0	0	0	0	0	0	0	0	0	"1 5"	1	0	0	0	1	0	0	0	0	0	0	-99	-99	1000		5000	4500	4	4	0	0	4	0	2031	105	1680	1235	-999	4220	450	-999	-999		2734	"8"	0	0	0	0	0	0	0	0	0	1	0	0	0	"1 3"	1	0	1	0	0	0	0	0	0	""	5	""	52	0	0	12	1	0	3	1	1	1	1	0	36700	18350															5	4	4	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	4	2	2	3	20		3613		5	18	18	21	12	9	5	4661	50	1	350	150	450	600		5002	1	5405	"uuid:49f8d145-6249-4ca0-8b65-37819c2987b8"	1904231931	"uuid:49f8d145-6249-4ca0-8b65-37819c2987b8"
"Apr 25, 2019 5:16:14 PM"	"Apr 25, 2019"	"3.56213E+14"	3846	"Dandora"	"1961818"	"ExMoroto"	1	43	1		314	37	0	4	2	3	1	""	1	1	0	0	1	0	1	0	0		360	360		50						60			70		3	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	90	2	90	90	"2 4 6"	0	1	0	1	0	1	0	0	0	0	""	350	2016	10	52	1	""	1700	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"21"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	800	"32 4 8"	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	"96"	0	0	0	1	1	"1"	1	0	0	0	0	0	0	"96"	0	0	0	0	0	0	1	1	0	4	2	1	"8"	0	0	0	0	0	0	0	1	0	0	0	""						""												"1 9"	1	0	0	0	0	0	0	0	1	0	0	0			0	5000		1	1	3	1	5	1	1187	105	208	1011.75	2094	1665	510	935	1381.25		2815	"3 4 9"	0	0	0	0	1	1	0	0	0	0	1	0	0	"1 5"	1	0	0	0	1	0	0	0	0	""	4	""	312	1	1	0	1	1	2	4	4	4	1	0	9000	6000					6	3	3	8													0	0	0	0	6	3	3	8	0	0	0	0	0	0	0	0	0	0	0	0	20		3270	8	10	10	8	21	12	4	13	3400	100	1	300	300	400	700		3613	1	3841	"uuid:e36eedd8-78cb-433b-8242-344d75b17098"	1904231931	"uuid:e36eedd8-78cb-433b-8242-344d75b17098"
"Apr 25, 2019 5:16:22 PM"	"Apr 25, 2019"	"3.56213E+14"	3104	"Dandora"	"39ae611"	"ExMoroto"	1	15	1		56	3	0	4	2	3	1	""	1	0	0	0	0	0	1	0	0		320	320											100		3	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	320	3	280	320	"2 6"	0	1	0	0	0	1	0	0	0	0	""	300	2018	11	78	1	""	2300	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"7"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	"7 8"	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	"96"	0	0	0	1	0	"3"	0	0	1	0	0	0	0	"96"	0	0	0	0	0	0	1	2	0	4	4	2	"1"	1	0	0	0	0	0	0	0	0	0	0	""						"1"	1	0	0	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	0	0	0					500	1	1	1	2	3	4	210	105	208	-999	-999	9990	-999	85	-999		210	"21 3 4 10"	0	0	1	0	1	1	0	0	0	0	0	1	0	"1 3 4 5 7"	1	0	1	1	1	0	1	0	0	""	3	""	156	0	1	0	0	1	0	5	5	5	1	0	8320	4000				5	6	4	5														0	0	0	5	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	20		210	8	6	12	19	19	19	19	19	210	300	1	100	900	200	1100		210	1	298	"uuid:ff7ca79f-529e-414c-8fb6-08c90cd6ac41"	1904231931	"uuid:ff7ca79f-529e-414c-8fb6-08c90cd6ac41"
"Apr 25, 2019 5:16:23 PM"	"Apr 25, 2019"	"3.56213E+14"	3451	"Dandora"	"f2f1646"	"ExMoroto"	1	14	1		96	44	0	5	1	3	1	""	1	0	0	0	0	1	1	0	0		360	360										0	100		3	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	360	3	320	360	"4 5 6"	0	0	0	1	1	1	0	0	0	0	""	300	2018	8	52	1	""	3000	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"19"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-888	"31 33"	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	"96"	0	0	0	1	0	"96"	0	0	0	0	0	0	1	"96"	0	0	0	0	0	0	1	1	0	5	4	2	""												"2 4"	0	1	0	1	0	""												"6 10"	0	0	0	0	0	1	0	0	0	1	0	0						1	5	2	0	2	2	1287	105	208	1011.75	2094	555	-999	935	6375		1300	"20 3 4"	0	1	0	0	1	1	0	0	0	0	0	0	0	"1 3 6 7"	1	0	1	0	0	1	1	0	0	""	5	""	208	0	0	0	0	0	0	5	5	5	2	0	9360	9000								20													0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	20		1458	8	9	11	12	19	12	7	4	2716	250	1	150	750	250	1000		2977	4	3441	"uuid:be132030-d684-48c8-a6ea-3ff4598d5308"	1904231931	"uuid:be132030-d684-48c8-a6ea-3ff4598d5308"
"Apr 25, 2019 2:51:06 PM"	"Apr 25, 2019"	"8.68912E+14"	3467	"Mukuru"	"383d6fe"	"SisalAandB"	1	55	1		219	44	0	5	3	3	1	""	1	0	0	1	1	0	1	0	0		700	700						263		200			150		2	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	150	3	150	150	"6 8"	0	0	0	0	0	1	0	1	0	0	""	500	2017	9	1	1	""	-777	"8"	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"24"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	"2 6"	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	"3"	0	0	1	0	1	"6"	0	0	0	0	0	1	0	"4"	0	0	0	1	0	0	0	2	-999	4	4	2	"1 6"	1	0	0	0	0	1	0	0	0	0	0	""						"1 6"	1	0	0	0	0	1	0	0	0	0	0	"6"	0	0	0	0	0	1	0	0	0	0	0	1000	20000	17000	10000			3	2	3	0	4	0	1419	77	208	1011.75	-9999	-9999	-999	-999	-999		1751	"3 9"	0	0	0	0	1	0	0	0	0	0	1	0	0	"1 2 7"	1	1	0	0	0	0	1	0	0	""	5	""	104	0	1	36	0	0	0	4	4	3	1	500	21000	16800														16	1	1	2				0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	1	2	0	0	0	20		2333	12	6	10	21	1	14	17	15	2611	100	0	300	300	400	700		2865	1	3465	"uuid:322a6644-8731-42b8-bc22-87f9d2ced9b9"	1904231931	"uuid:322a6644-8731-42b8-bc22-87f9d2ced9b9"
"Apr 25, 2019 2:51:08 PM"	"Apr 25, 2019"	"8.68912E+14"	2997	"Mukuru"	"14b9e6f"	"SisalAandB"	1	49	1		138	44	0	4	2	3	1	""	1	0	0	0	0	0	1	0	0		1050	1050											75		2	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	100	2	70	130	"2 6"	0	1	0	0	0	1	0	0	0	0	""	400	2019	1	8	3	""	2000	"97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	500	"75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"3"	0	0	1	0	0	"2"	0	1	0	0	0	0	0	"96"	0	0	0	0	0	0	1	1	1000	4	4	2	"97"	0	0	0	0	0	0	0	0	0	0	1	""						""												"1"	1	0	0	0	0	0	0	0	0	0	0	0	3000	3000		4000		3	0	4	0	3	2	1086	105	208	1567.5	-999	9990	-999	950	750		1622	"3"	0	0	0	0	1	0	0	0	0	0	0	0	0	"1 5 99"	1	0	0	0	1	0	0	0	1	""	5	""	52	0	0	0	0	0	0	3	3	4	1	1500	28000	14000												4	4	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	4	2	2	2	2	2	2	0	20		2150	9	1	21	4	1	7	5	3	2386	50	1	350	150	450	600		2564	1	2994	"uuid:09e6dd90-4f55-4004-b6ff-ba4196f5f10a"	1904231931	"uuid:09e6dd90-4f55-4004-b6ff-ba4196f5f10a"
"Apr 25, 2019 2:51:09 PM"	"Apr 25, 2019"	"8.68912E+14"	2327	"Mukuru"	"a2a0451"	"SisalAandB"	1	29	1		98	3	0	5	3	3	1	""	1	1	0	0	1	0	1	0	0		840	840		140						50			100		2	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	80	1	80	100	"2 4"	0	1	0	1	0	0	0	0	0	0	""	500	2018	12	12	2	""	1800	"7 6"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	200	"17"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	"6"	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	"3"	0	0	1	0	0	"6"	0	0	0	0	0	1	0	"2"	0	1	0	0	0	0	0	1	-999	4	4	2	"1"	1	0	0	0	0	0	0	0	0	0	0	""						""												"1 6"	1	0	0	0	0	1	0	0	0	0	0	0	-99	10000				3	0	4	0	5	0	898	105	208	-999	-999	-999	-999	-999	-999		1239	"9"	0	0	0	0	0	0	0	0	0	0	1	0	0	"1"	1	0	0	0	0	0	0	0	0	""	5	""	104	1	1	72	1	1	72	4	4	4	1	300	20000	15000													9	8	3	0					0	0	0	0	0	0	0	0	0	0	0	0	9	8	3	0	0	0	0	0	20		1782	5	21	6	10	5	10	12	15	1985	0	0	400	0	500	500		2082	1	2319	"uuid:7ee9559a-221d-4640-ad6a-b76d93d570e3"	1904231931	"uuid:7ee9559a-221d-4640-ad6a-b76d93d570e3"
"Apr 25, 2019 4:18:24 PM"	"Apr 25, 2019"	"8.68912E+14"	3828	"Dandora"	"fefd236"	"ExMoroto"	1	25	1		53	44	0	5	3	3	1	""	1	1	0	1	0	0	1	0	0		400	400		300				100					200		9	96	0	0	0	0	0	0	0	0	0	0	0	0	1		"96"	0	0	0	0	0	0	0	0	0	0	0	0	1	2500	4	2200	2500	"5 8"	0	0	0	0	1	0	0	1	0	0	""	250	2018	12	24	1	""	0	"96"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"15"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	"7"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	"3"	0	0	1	0	1	"6"	0	0	0	0	0	1	0	"1"	1	0	0	0	0	0	0	2	4000	2	1	1	"6"	0	0	0	0	0	1	0	0	0	0	0	""						"6"	0	0	0	0	0	1	0	0	0	0	0	"6"	0	0	0	0	0	1	0	0	0	0	0	700	18000	6000	7000			1	2	5	2	2	0	791	105	208	999	999	7880	999	935	857.5		1372	"3"	0	0	0	0	1	0	0	0	0	0	0	0	0	"1"	1	0	0	0	0	0	0	0	0	""	3	""	52	0	0	0	0	0	0	2	3	2	3	0	15000	6000					1	1	1	2	2	4	4	5									0	0	0	0	1	1	1	2	2	4	4	5	0	0	0	0	0	0	0	0	20		1666		8	9	10	21	14	17	9	2262	50	1	350	150	450	600		2513	1	3825	"uuid:b7f78b75-38f5-4951-a3c1-2bd97f966bc7"	1904231931	"uuid:b7f78b75-38f5-4951-a3c1-2bd97f966bc7"
